generation,name,tier,type_1,type_2,roles,hp,attack,defense,special_attack,special_defense,speed
5,Ariados,NU,Bug,Poison,hazard_setter;lead;physical_attacker;pivot;priority_user;revenge_killer,70,90,70,60,70,40
5,Armaldo,NU,Rock,Bug,physical_attacker;setup_sweeper;speed_control;weather_abuser,75,125,100,70,80,45
5,Articuno,NU,Ice,Flying,defensive_pivot;special_attacker;speed_control;status_spreader;support,90,85,100,95,125,85
5,Audino,NU,Normal,-,bulky_pivot;cleric;defensive_pivot;special_wall;status_spreader;support,103,60,86,60,86,50
5,Banette,NU,Ghost,-,lead;physical_attacker;setup_sweeper;stallbreaker;support;trick_room_setter,64,115,65,83,63,65
5,Bastiodon,NU,Rock,Steel,bulky_pivot;defensive_pivot;hazard_setter;lead;phazer;special_wall;status_spreader;support,60,52,168,47,138,30
5,Beartic,NU,Ice,-,physical_attacker;setup_sweeper;speed_control;stallbreaker;support;wallbreaker;weather_abuser,95,130,80,70,80,50
5,Beautifly,NU,Bug,Flying,setup_sweeper;special_attacker;speed_control;wallbreaker,60,70,50,100,50,65
5,Beedrill,NU,Bug,Poison,defensive_pivot;hazard_setter;lead;physical_attacker;pivot;speed_control;support,65,90,40,45,80,75
5,Beheeyem,NU,Psychic,-,choice_user;special_attacker;special_wallbreaker;support;trick_room_setter;wallbreaker,75,75,75,125,95,40
5,Bellossom,NU,Grass,-,bulky_pivot;defensive_pivot;special_wall;status_spreader;support,75,80,95,90,100,50
5,Bibarel,NU,Normal,Water,defensive_pivot;physical_attacker;priority_user;revenge_killer;setup_sweeper,79,85,60,55,60,71
5,Braviary,NU,Normal,Flying,bulky_pivot;choice_user;defensive_pivot;physical_attacker;physical_wallbreaker;pivot;revenge_killer;setup_sweeper;special_wall;speed_control;wallbreaker,100,123,75,57,75,80
5,Bronzor,NU,Steel,Psychic,bulky_pivot;defensive_pivot;physical_wall;setup_sweeper;status_spreader,57,24,86,24,86,23
5,Butterfree,NU,Bug,Flying,lead;physical_attacker;pivot;setup_sweeper;special_attacker;speed_control;status_spreader,60,45,50,90,80,70
5,Cacturne,NU,Grass,Dark,hazard_setter;lead;physical_attacker;priority_user;revenge_killer;setup_sweeper;speed_control;wallbreaker,70,115,60,115,60,55
5,Camerupt,NU,Fire,Ground,bulky_pivot;hazard_setter;lead;phazer;special_wall;support,70,100,70,105,75,40
5,Carnivine,NU,Grass,-,lead;physical_attacker;setup_sweeper;speed_control;status_spreader,74,100,72,90,72,46
5,Carracosta,NU,Water,Rock,hazard_setter;lead;physical_attacker;priority_user;revenge_killer;setup_sweeper;speed_control;wallbreaker,74,108,133,83,65,32
5,Castform,NU,Normal,-,special_attacker;speed_control;wallbreaker,70,70,70,70,70,70
5,Charizard,NU,Fire,Flying,choice_user;defensive_pivot;physical_attacker;revenge_killer;setup_sweeper;special_attacker;special_wallbreaker;speed_control;wallbreaker,78,84,78,109,85,100
5,Chatot,NU,Normal,Flying,choice_user;pivot;special_attacker;special_wallbreaker;speed_control;wallbreaker,76,65,45,92,42,91
5,Chimecho,NU,Psychic,-,cleric;defensive_pivot;lead;stallbreaker;status_spreader;support,75,50,80,95,90,65
5,Combusken,NU,Fire,Fighting,physical_attacker;setup_sweeper;special_attacker;speed_control;wallbreaker,60,85,60,85,60,55
5,Corsola,NU,Water,Rock,bulky_pivot;defensive_pivot;hazard_setter;lead;physical_wall;status_spreader,65,55,95,65,95,35
5,Cradily,NU,Rock,Grass,bulky_pivot;defensive_pivot;hazard_setter;lead;physical_wall;setup_sweeper;special_wall;status_spreader;support,86,81,97,81,107,43
5,Delcatty,NU,Normal,-,bulky_pivot;physical_wall;pivot;setup_sweeper,70,65,65,55,55,90
5,Delibird,NU,Ice,Flying,choice_user;physical_attacker;physical_wallbreaker;priority_user;revenge_killer;speed_control;wallbreaker,45,55,45,65,45,75
5,Dewgong,NU,Water,Ice,bulky_pivot;defensive_pivot;special_wall;status_spreader;support,90,70,80,70,95,70
5,Ditto,NU,Normal,-,bulky_pivot;choice_user;physical_wall;revenge_killer;speed_control,48,48,48,48,48,48
5,Dodrio,NU,Normal,Flying,choice_user;physical_attacker;physical_wallbreaker;priority_user;revenge_killer;speed_control;trapper;wallbreaker,60,110,70,60,60,110
5,Dragonair,NU,Dragon,-,bulky_pivot;defensive_pivot;phazer;setup_sweeper;special_wall;status_spreader;support,61,84,65,70,70,70
5,Drifblim,NU,Ghost,Flying,physical_attacker;setup_sweeper;special_attacker;speed_control;status_spreader,150,80,44,90,54,80
5,Dunsparce,NU,Normal,-,bulky_pivot;setup_sweeper;special_wall;status_spreader,100,70,70,65,65,45
5,Duosion,NU,Psychic,-,bulky_pivot;defensive_pivot;physical_wall;setup_sweeper;special_attacker;support;trick_room_setter,65,40,50,125,60,30
5,Dustox,NU,Bug,Poison,defensive_pivot;setup_sweeper;special_attacker;speed_control,60,50,70,50,90,65
5,Dwebble,NU,Bug,Rock,hazard_setter;lead,50,65,85,35,35,55
5,Eelektross,NU,Electric,-,choice_user;mixed_attacker;physical_attacker;physical_wallbreaker;pivot;special_attacker;wallbreaker,85,115,80,105,80,50
5,Electabuzz,NU,Electric,-,choice_user;pivot;revenge_killer;special_attacker;speed_control,65,83,57,95,85,105
5,Electrode,NU,Electric,-,pivot;special_attacker;wallbreaker,60,50,70,80,80,150
5,Emolga,NU,Electric,Flying,defensive_pivot;pivot;special_attacker;speed_control;support,55,75,60,75,60,103
5,Exeggutor,NU,Grass,Psychic,bulky_pivot;choice_user;defensive_pivot;physical_wall;setup_sweeper;special_attacker;special_wallbreaker;speed_control;status_spreader;sun_setter;wallbreaker,95,95,85,125,75,55
5,Exploud,NU,Normal,-,special_attacker;wallbreaker,104,91,63,91,73,68
5,Fearow,NU,Normal,Flying,choice_user;physical_attacker;physical_wallbreaker;pivot;speed_control;wallbreaker,65,90,65,61,61,100
5,Flareon,NU,Fire,-,bulky_pivot;cleric;defensive_pivot;physical_attacker;special_wall;speed_control;support,65,130,60,95,110,65
5,Floatzel,NU,Water,-,choice_user;physical_attacker;physical_wallbreaker;pivot;setup_sweeper;special_attacker;speed_control;stallbreaker;support;wallbreaker,85,105,55,85,50,115
5,Fraxure,NU,Dragon,-,choice_user;physical_attacker;physical_wallbreaker;setup_sweeper;speed_control;stallbreaker;support;wallbreaker,66,117,70,40,50,67
5,Furret,NU,Normal,-,choice_user;physical_attacker;physical_wallbreaker;pivot;speed_control;wallbreaker,85,76,64,45,55,90
5,Gabite,NU,Dragon,Ground,hazard_setter;lead;physical_attacker;status_spreader,68,90,65,50,55,82
5,Garbodor,NU,Poison,-,bulky_pivot;hazard_setter;lead;physical_wall;status_spreader,80,95,82,60,82,75
5,Gardevoir,NU,Psychic,Fairy,lead;screen_setter;setup_sweeper;special_attacker;speed_control;stallbreaker;support;wallbreaker,68,65,65,125,115,80
5,Gigalith,NU,Rock,-,hazard_setter;lead;physical_attacker,85,135,130,60,80,25
5,Girafarig,NU,Normal,Psychic,pivot;setup_sweeper;special_attacker;speed_control,70,80,65,90,65,85
5,Glaceon,NU,Ice,-,choice_user;pivot;special_attacker;special_wallbreaker;speed_control;wallbreaker,65,60,110,130,95,65
5,Glalie,NU,Ice,-,hazard_setter;lead;physical_attacker;speed_control;stallbreaker;support,80,80,80,80,80,80
5,Golbat,NU,Poison,Flying,bulky_pivot;defensive_pivot;physical_wall;stallbreaker;status_spreader;support,75,80,70,65,75,90
5,Golduck,NU,Water,-,setup_sweeper,80,82,78,95,80,85
5,Golem,NU,Rock,Ground,defensive_pivot;hazard_setter;lead;physical_attacker;priority_user;revenge_killer;speed_control;support,80,120,130,55,65,45
5,Golurk,NU,Ground,Ghost,choice_user;hazard_setter;lead;physical_attacker;physical_wallbreaker;wallbreaker,89,124,80,55,80,55
5,Gorebyss,NU,Water,-,setup_sweeper;special_attacker;speed_control;wallbreaker,55,84,105,114,75,52
5,Granbull,NU,Fairy,-,cleric;defensive_pivot;physical_attacker;support,90,120,75,60,60,45
5,Grumpig,NU,Psychic,-,bulky_pivot;cleric;defensive_pivot;phazer;special_wall;status_spreader;support,80,45,65,90,110,80
5,Gurdurr,NU,Fighting,-,physical_attacker;priority_user;revenge_killer;setup_sweeper,85,105,85,40,50,40
5,Haunter,NU,Ghost,Poison,choice_user;revenge_killer;special_attacker;speed_control;wallbreaker,45,50,45,115,55,95
5,Heatmor,NU,Fire,-,mixed_attacker;priority_user;revenge_killer;wallbreaker,85,97,66,105,66,65
5,Huntail,NU,Water,-,physical_attacker;setup_sweeper;speed_control,55,104,105,94,75,52
5,Hypno,NU,Psychic,-,bulky_pivot;cleric;defensive_pivot;special_wall;status_spreader;support,85,73,70,73,115,67
5,Illumise,NU,Bug,-,bulky_pivot;defensive_pivot;physical_wall;pivot;support,65,47,75,73,85,85
5,Jumpluff,NU,Grass,Flying,defensive_pivot;physical_attacker;pivot;setup_sweeper;speed_control;status_spreader;sun_setter;support,75,55,70,55,95,110
5,Kadabra,NU,Psychic,-,defensive_pivot;lead;special_attacker;speed_control,40,35,30,120,70,105
5,Kangaskhan,NU,Normal,-,choice_user;physical_attacker;physical_wallbreaker;priority_user;revenge_killer;speed_control;wallbreaker,105,95,80,40,80,90
5,Kecleon,NU,Normal,-,bulky_pivot;defensive_pivot;hazard_setter;lead;special_wall;status_spreader;support,60,90,70,60,120,40
5,Kingler,NU,Water,-,choice_user;physical_attacker;physical_wallbreaker;setup_sweeper;speed_control;status_spreader;wallbreaker,55,130,115,50,50,75
5,Klang,NU,Steel,-,bulky_pivot;defensive_pivot;physical_attacker;physical_wall;setup_sweeper,60,80,95,70,85,50
5,Kricketune,NU,Bug,-,physical_attacker;setup_sweeper;speed_control;wallbreaker,77,85,51,55,51,65
5,Lairon,NU,Steel,Rock,hazard_setter;lead;phazer;physical_attacker;speed_control;support,60,90,140,50,50,40
5,Lampent,NU,Ghost,Fire,special_attacker;support;trick_room_setter;wallbreaker,60,40,60,95,60,55
5,Lapras,NU,Water,Ice,special_attacker,130,85,80,85,95,60
5,Leafeon,NU,Grass,-,pivot;setup_sweeper;speed_control;weather_abuser,65,110,130,60,65,95
5,Leavanny,NU,Bug,Grass,cleric;defensive_pivot;physical_attacker;speed_control;support;wallbreaker,75,103,80,70,80,92
5,Ledian,NU,Bug,Flying,lead;pivot;screen_setter;support,55,35,50,55,110,85
5,Lickilicky,NU,Normal,-,bulky_pivot;choice_user;cleric;defensive_pivot;physical_attacker;physical_wallbreaker;setup_sweeper;special_wall;support;wallbreaker,110,85,95,80,95,50
5,Liepard,NU,Dark,-,defensive_pivot;physical_attacker;pivot;priority_user;revenge_killer;speed_control;support;trapper,64,88,50,88,50,106
5,Linoone,NU,Normal,-,physical_attacker;priority_user;revenge_killer,78,70,61,50,61,100
5,Lopunny,NU,Normal,-,choice_user;cleric;pivot;revenge_killer;speed_control;support,65,76,84,54,96,105
5,Ludicolo,NU,Water,Grass,bulky_pivot;defensive_pivot;rain_setter;special_attacker;special_wall;speed_control;support;wallbreaker,80,70,70,90,100,70
5,Lumineon,NU,Water,-,defensive_pivot;pivot;speed_control;support;weather_abuser,69,69,76,69,86,91
5,Lunatone,NU,Rock,Psychic,bulky_pivot;defensive_pivot;hazard_setter;lead;pivot;setup_sweeper;special_attacker;special_wall;speed_control;status_spreader;support;wallbreaker,90,55,65,95,85,70
5,Luvdisc,NU,Water,-,special_attacker,43,30,55,40,65,97
5,Luxray,NU,Electric,-,choice_user;physical_attacker;physical_wallbreaker;pivot;special_attacker;speed_control;wallbreaker,80,120,79,95,79,70
5,Magcargo,NU,Fire,Rock,bulky_pivot;defensive_pivot;hazard_setter;lead;physical_wall;special_wall;status_spreader;support,60,50,120,90,80,30
5,Magmar,NU,Fire,-,special_attacker;status_spreader,65,95,57,100,85,93
5,Mandibuzz,NU,Dark,Flying,bulky_pivot;defensive_pivot;physical_wall;stallbreaker;status_spreader;support,110,65,105,55,95,80
5,Mantine,NU,Water,Flying,bulky_pivot;defensive_pivot;physical_wall;rain_setter;special_attacker;support;wallbreaker,85,40,70,80,140,70
5,Maractus,NU,Grass,-,hazard_setter;lead;physical_attacker;priority_user;revenge_killer;speed_control,75,86,67,106,67,60
5,Marowak,NU,Ground,-,hazard_setter;lead;physical_attacker,60,80,110,50,80,45
5,Masquerain,NU,Bug,Flying,defensive_pivot;pivot;setup_sweeper,70,60,62,100,82,80
5,Mawile,NU,Steel,Fairy,physical_attacker;pivot;priority_user;revenge_killer;setup_sweeper;speed_control;wallbreaker,50,85,85,55,55,50
5,Meganium,NU,Grass,-,bulky_pivot;cleric;defensive_pivot;special_wall;support,80,82,100,83,100,80
5,Metang,NU,Steel,Psychic,bulky_pivot;defensive_pivot;hazard_setter;lead;physical_wall;priority_user;revenge_killer;status_spreader;support,60,75,100,55,80,50
5,Mightyena,NU,Dark,-,physical_attacker;priority_user;revenge_killer;speed_control;stallbreaker;support,70,90,70,60,60,70
5,Miltank,NU,Normal,-,bulky_pivot;cleric;defensive_pivot;hazard_setter;lead;setup_sweeper;special_wall;status_spreader;support,95,80,105,40,70,100
5,Minun,NU,Electric,-,pivot;setup_sweeper,60,40,50,75,85,95
5,Misdreavus,NU,Ghost,-,bulky_pivot;defensive_pivot;physical_wall;setup_sweeper;special_attacker;speed_control;stallbreaker;status_spreader;support,60,60,60,85,85,85
5,Mothim,NU,Bug,Flying,choice_user;pivot;special_attacker;special_wallbreaker;speed_control;wallbreaker,70,94,50,94,50,66
5,Mr. Mime,NU,Psychic,Fairy,pivot;setup_sweeper,40,45,65,100,120,90
5,Muk,NU,Poison,-,choice_user;physical_attacker;physical_wallbreaker;priority_user;revenge_killer;wallbreaker,105,105,75,65,100,50
5,Munchlax,NU,Normal,-,defensive_pivot;phazer;physical_attacker;support;trapper,135,85,40,40,85,5
5,Murkrow,NU,Dark,Flying,bulky_pivot;defensive_pivot;physical_wall;setup_sweeper,60,85,42,85,42,91
5,Musharna,NU,Psychic,-,bulky_pivot;choice_user;cleric;defensive_pivot;physical_wall;pivot;setup_sweeper;special_attacker;special_wallbreaker;status_spreader;support;trick_room_setter;wallbreaker,116,55,85,107,95,29
5,Natu,NU,Psychic,Flying,bulky_pivot;defensive_pivot;lead;physical_wall;screen_setter;status_spreader;support,40,50,45,70,45,70
5,Ninjask,NU,Bug,Flying,bulky_pivot;physical_wall;pivot;setup_sweeper,61,90,45,50,50,160
5,Noctowl,NU,Normal,Flying,bulky_pivot;defensive_pivot;phazer;special_wall;support,100,50,50,86,96,70
5,Octillery,NU,Water,-,choice_user;special_attacker;special_wallbreaker;wallbreaker,75,105,75,105,75,45
5,Pachirisu,NU,Electric,-,pivot,60,45,70,45,90,95
5,Parasect,NU,Bug,Grass,bulky_pivot;defensive_pivot;physical_wall;status_spreader;support,60,95,80,60,80,30
5,Pelipper,NU,Water,Flying,bulky_pivot;defensive_pivot;special_wall;status_spreader;support,60,50,100,95,70,65
5,Persian,NU,Normal,-,physical_attacker;pivot;speed_control;stallbreaker;support;wallbreaker,65,70,60,65,65,115
5,Phione,NU,Water,-,bulky_pivot;defensive_pivot;physical_wall;pivot;rain_setter,80,80,80,80,80,80
5,Pidgeot,NU,Normal,Flying,choice_user;physical_attacker;physical_wallbreaker;pivot;priority_user;revenge_killer;speed_control;wallbreaker,83,80,75,70,70,101
5,Pikachu,NU,Electric,-,special_attacker;speed_control,35,55,40,50,50,90
5,Piloswine,NU,Ice,Ground,hazard_setter;lead;physical_attacker;priority_user;revenge_killer,100,100,80,60,60,50
5,Pineco,NU,Bug,-,hazard_remover;hazard_setter;lead;physical_attacker;speed_control,50,65,90,35,35,15
5,Pinsir,NU,Bug,-,choice_user;physical_attacker;priority_user;revenge_killer;setup_sweeper;speed_control;wallbreaker,65,125,100,55,70,85
5,Plusle,NU,Electric,-,pivot;setup_sweeper;special_attacker;speed_control;wallbreaker,60,50,40,85,75,95
5,Primeape,NU,Fighting,-,choice_user;physical_attacker;physical_wallbreaker;pivot;revenge_killer;speed_control;wallbreaker,65,105,60,60,70,95
5,Probopass,NU,Rock,Steel,bulky_pivot;defensive_pivot;hazard_setter;lead;pivot;special_attacker;special_wall;status_spreader;support;trapper,60,55,145,75,150,40
5,Purugly,NU,Normal,-,physical_attacker;pivot;priority_user;revenge_killer;speed_control,71,82,64,64,59,112
5,Raichu,NU,Electric,-,setup_sweeper;special_attacker;speed_control;wallbreaker,60,90,55,90,80,110
5,Rampardos,NU,Rock,-,choice_user;physical_attacker;physical_wallbreaker;speed_control;wallbreaker,97,165,60,65,50,58
5,Rapidash,NU,Fire,-,defensive_pivot;physical_attacker;speed_control;wallbreaker,65,100,70,80,80,105
5,Raticate,NU,Normal,-,physical_attacker;pivot;priority_user;revenge_killer;speed_control;trapper,55,81,60,50,70,97
5,Regice,NU,Ice,-,defensive_pivot;setup_sweeper;special_attacker;speed_control;wallbreaker,80,50,100,100,200,50
5,Regigigas,NU,Normal,-,physical_attacker;status_spreader,110,160,110,80,110,100
5,Regirock,NU,Rock,-,hazard_setter;lead;physical_attacker;physical_wall,80,100,200,50,100,50
5,Relicanth,NU,Water,Rock,bulky_pivot;choice_user;defensive_pivot;hazard_setter;lead;physical_attacker;physical_wall;physical_wallbreaker;speed_control;support;wallbreaker,100,90,130,45,65,55
5,Roselia,NU,Grass,Poison,bulky_pivot;defensive_pivot;hazard_setter;lead;special_attacker;special_wall;status_spreader,50,60,45,100,80,65
5,Rotom-Fan,NU,Electric,Flying,bulky_pivot;choice_user;defensive_pivot;physical_wall;pivot;revenge_killer;special_attacker;speed_control;support,50,65,107,105,107,86
5,Rotom-Frost,NU,Electric,Ice,choice_user;pivot;revenge_killer;special_attacker;speed_control,50,65,107,105,107,86
5,Samurott,NU,Water,-,physical_attacker;priority_user;revenge_killer;setup_sweeper;special_attacker;speed_control;wallbreaker,95,100,85,108,70,70
5,Sawk,NU,Fighting,-,choice_user;physical_attacker;physical_wallbreaker;revenge_killer;speed_control;status_spreader;wallbreaker,75,125,75,30,75,85
5,Sawsbuck,NU,Normal,Grass,choice_user;physical_attacker;pivot;revenge_killer;setup_sweeper;speed_control;wallbreaker,80,100,70,60,70,95
5,Scraggy,NU,Dark,Fighting,bulky_pivot;defensive_pivot;physical_attacker;setup_sweeper;special_wall;speed_control,50,75,70,35,70,48
5,Seadra,NU,Water,-,special_attacker;speed_control,55,65,95,95,45,85
5,Seaking,NU,Water,-,physical_attacker;wallbreaker,80,92,65,65,80,68
5,Seismitoad,NU,Water,Ground,bulky_pivot;defensive_pivot;hazard_setter;lead;physical_wall;special_attacker;speed_control;status_spreader;support;wallbreaker,105,95,75,85,75,74
5,Serperior,NU,Grass,-,setup_sweeper;special_attacker;speed_control;stallbreaker;support;wallbreaker,75,75,95,75,95,113
5,Seviper,NU,Poison,-,priority_user;revenge_killer;special_attacker;speed_control;wallbreaker,73,100,60,100,60,65
5,Shedinja,NU,Bug,Ghost,lead;physical_attacker;pivot;priority_user;revenge_killer;setup_sweeper;speed_control;status_spreader,1,90,45,30,30,40
5,Shelgon,NU,Dragon,-,bulky_pivot;cleric;defensive_pivot;phazer;physical_wall;setup_sweeper;status_spreader;support,65,95,100,60,50,50
5,Shiftry,NU,Grass,Dark,physical_attacker;priority_user;revenge_killer;setup_sweeper;special_attacker;speed_control;wallbreaker,90,100,60,90,60,80
5,Shuckle,NU,Bug,Rock,bulky_pivot;hazard_setter;lead;physical_wall;status_spreader,20,10,230,10,230,5
5,Simipour,NU,Water,-,choice_user;general_attacker;revenge_killer;setup_sweeper;special_attacker;speed_control;wallbreaker,75,98,63,98,63,101
5,Simisage,NU,Grass,-,physical_attacker;setup_sweeper;special_attacker;speed_control;wallbreaker,75,98,63,98,63,101
5,Simisear,NU,Fire,-,setup_sweeper;special_attacker;speed_control;wallbreaker,75,98,63,98,63,101
5,Skuntank,NU,Poison,Dark,defensive_pivot;physical_attacker;priority_user;revenge_killer;support;trapper,103,93,67,71,61,84
5,Slaking,NU,Normal,-,choice_user;physical_attacker;physical_wallbreaker;speed_control;trapper;wallbreaker,150,160,100,95,65,100
