generation,pokemon,set_name,format,tier,roles,item,ability,nature,tera_type,ev_hp,ev_atk,ev_def,ev_spa,ev_spd,ev_spe,iv_hp,iv_atk,iv_def,iv_spa,iv_spd,iv_spe,move_1,move_2,move_3,move_4
6,Excadrill,Specially Defensive,gen6ou,OU,defensive_pivot;hazard_remover;hazard_setter;lead;special_wall;status_spreader;support,Leftovers,Mold Breaker,Careful,,176,12,28,0,252,40,31,31,31,31,31,31,Toxic,Stealth Rock,Substitute,Rapid Spin
6,Excadrill,Physically Defensive,gen6ou,OU,defensive_pivot;hazard_remover;hazard_setter;lead;physical_wall;status_spreader;support,Leftovers,Mold Breaker,Impish,,32,0,252,0,96,128,31,31,31,31,31,31,Toxic,Stealth Rock,Substitute,Rapid Spin
6,Excadrill,Choice Scarf,gen6ou,OU,choice_user;hazard_remover;physical_attacker;revenge_killer;speed_control;status_spreader,Choice Scarf,Mold Breaker,Jolly,,0,252,0,0,4,252,31,31,31,31,31,31,Rock Slide,Toxic,Rapid Spin,Earthquake
6,Excadrill,Suicide Lead,gen6ou,OU,hazard_remover;hazard_setter;lead;physical_attacker;speed_control,Focus Sash,Mold Breaker,Jolly,,0,252,0,0,4,252,31,31,31,31,31,31,Stealth Rock,Rapid Spin,Earthquake,Rock Tomb
6,Conkeldurr,Wallbreaker,gen6ou,OU,physical_attacker;wallbreaker,Flame Orb,,Adamant,,120,252,0,0,0,136,31,31,31,31,31,31,Drain Punch,Facade,Ice Punch,Knock Off
6,Conkeldurr,Assault Vest,gen6ou,OU,physical_attacker;priority_user;revenge_killer;special_tank,Assault Vest,,Adamant,,248,252,0,0,8,0,31,31,31,31,31,31,Drain Punch,Knock Off,Mach Punch,Facade
6,Seismitoad,Defensive,gen6ou,OU,bulky_pivot;defensive_pivot;hazard_setter;lead;physical_wall;support,Leftovers,Water Absorb,Bold,,252,0,244,0,0,12,31,31,31,31,31,31,Stealth Rock,Scald,Earthquake,Knock Off
6,Seismitoad,Rain Sweeper,gen6ou,OU,rain_setter;setup_sweeper;special_attacker;wallbreaker,Life Orb,,Modest,,60,0,4,252,0,192,31,31,31,31,31,31,Hydro Pump,Earth Power,Sludge Wave,Focus Blast
6,Scolipede,Entry Hazard Lead,gen6ou,OU,hazard_setter;lead,Rocky Helmet,Speed Boost,Jolly,,208,48,0,0,0,252,31,31,31,31,31,31,Spikes,Toxic Spikes,Endeavor,Superpower
6,Scolipede,Bulky Sweeper,gen6ou,OU,physical_attacker;setup_sweeper,Black Sludge,Speed Boost,Adamant,,80,252,4,0,0,172,31,31,31,31,31,31,Swords Dance,Megahorn,Poison Jab,Earthquake
6,Cofagrigus,Toxic Spikes Support,gen6ou,OU,bulky_pivot;defensive_pivot;hazard_setter;lead;physical_wall;status_spreader;support,Leftovers,,Bold,,248,0,252,0,8,0,31,0,31,31,31,31,Toxic Spikes,Will-O-Wisp,Pain Split,Rest
6,Cofagrigus,Offensive Trick Room Sweeper,gen6ou,OU,setup_sweeper;special_attacker;support;trick_room_setter,Leftovers,,Quiet,,252,0,4,252,0,0,31,31,31,31,31,0,Trick Room,Nasty Plot,Shadow Ball,Hidden Power Fighting
6,Reuniclus,Calm Mind,gen6ou,OU,bulky_pivot;defensive_pivot;physical_wall;setup_sweeper,Leftovers,Magic Guard,Bold,,252,0,200,0,56,0,31,31,31,31,31,31,Calm Mind,Psyshock,Focus Blast,Recover
6,Reuniclus,Utility,gen6ou,OU,bulky_pivot;defensive_pivot;physical_wall;status_spreader;support,Rocky Helmet,Magic Guard,Bold,,252,0,252,0,4,0,31,31,31,31,31,31,Knock Off,Recover,Psychic,Thunder Wave
6,Amoonguss,Pivot,gen6ou,OU,bulky_pivot;defensive_pivot;physical_wall;status_spreader,Black Sludge,Regenerator,Bold,,248,0,168,0,92,0,31,31,31,31,31,31,Spore,Giga Drain,Clear Smog,Stun Spore
6,Jellicent,Utility,gen6ou,OU,bulky_pivot;defensive_pivot;physical_wall;stallbreaker;status_spreader;support,Leftovers,,Bold,,248,0,216,0,0,44,31,31,31,31,31,31,Will-O-Wisp,Recover,Taunt,Scald
6,Alomomola,Defensive,gen6ou,OU,cleric;defensive_pivot;status_spreader;support,Leftovers,Regenerator,Calm,,36,0,220,0,252,0,31,31,31,31,31,31,Wish,Protect,Toxic,Knock Off
6,Ferrothorn,Utility,gen6ou,OU,bulky_pivot;defensive_pivot;hazard_setter;lead;physical_wall;support,Leftovers,,Relaxed,,252,0,88,0,168,0,31,31,31,31,31,0,Spikes,Stealth Rock,Leech Seed,Gyro Ball
6,Haxorus,Dragon Dance,gen6ou,OU,physical_attacker;setup_sweeper;speed_control;stallbreaker;support;wallbreaker,Life Orb,Mold Breaker,Adamant,,16,252,0,0,0,240,31,31,31,31,31,31,Dragon Dance,Outrage,Earthquake,Taunt
6,Haxorus,Stallbreaker,gen6ou,OU,physical_attacker;setup_sweeper;speed_control;stallbreaker;wallbreaker,Lum Berry,Mold Breaker,Adamant,,16,252,0,0,0,240,31,31,31,31,31,31,Swords Dance,Outrage,Dual Chop,Earthquake
6,Bisharp,Swords Dance,gen6ou,OU,physical_attacker;priority_user;revenge_killer;setup_sweeper;speed_control;wallbreaker,Life Orb,,Adamant,,0,252,4,0,0,252,31,31,31,31,31,31,Knock Off,Swords Dance,Iron Head,Sucker Punch
6,Bisharp,Assault Vest,gen6ou,OU,physical_attacker;priority_user;revenge_killer;special_tank;trapper,Assault Vest,,Adamant,,248,252,0,0,8,0,31,31,31,31,31,31,Pursuit,Sucker Punch,Iron Head,Knock Off
6,Hydreigon,Choice Specs,gen6ou,OU,choice_user;special_attacker;special_wallbreaker;speed_control;wallbreaker,Choice Specs,,Timid,,0,0,4,252,0,252,31,31,31,31,31,31,Dark Pulse,Draco Meteor,Flash Cannon,Fire Blast
6,Hydreigon,Expert Belt,gen6ou,OU,special_attacker,Expert Belt,,Modest,,4,0,72,244,0,188,31,31,31,31,31,31,Dark Pulse,Flash Cannon,Flamethrower,Surf
6,Volcarona,Life Orb,gen6ou,OU,setup_sweeper;special_attacker;speed_control;wallbreaker,Life Orb,,Modest,,0,0,0,252,4,252,31,31,31,31,31,31,Quiver Dance,Flamethrower,Fire Blast,Bug Buzz
6,Volcarona,Offensive Quiver Dance,gen6ou,OU,setup_sweeper;special_attacker;speed_control,Lum Berry,,Timid,,0,0,0,252,4,252,31,0,31,31,31,31,Quiver Dance,Flamethrower,Fire Blast,Bug Buzz
6,Volcarona,Sub Swarm,gen6ou,OU,setup_sweeper;special_attacker,Leftovers,Swarm,Timid,,88,0,0,236,0,184,31,0,31,31,31,31,Substitute,Quiver Dance,Flamethrower,Bug Buzz
6,Volcarona,Bulkarona,gen6ou,OU,bulky_pivot;defensive_pivot;physical_wall;setup_sweeper,Leftovers,,Timid,,248,0,200,0,0,60,31,31,31,31,31,31,Quiver Dance,Roost,Flamethrower,Giga Drain
6,Cobalion,Offensive Pivot,gen6ou,OU,pivot;stallbreaker;support,Leftovers,,Jolly,,144,112,0,0,0,252,31,31,31,31,31,31,Close Combat,Volt Switch,Iron Head,Taunt
6,Terrakion,Choice Band,gen6ou,OU,choice_user;physical_attacker;physical_wallbreaker;speed_control;wallbreaker,Choice Band,,Jolly,,0,252,4,0,0,252,31,31,31,31,31,31,Close Combat,Stone Edge,Rock Slide,Iron Head
6,Terrakion,Swords Dance,gen6ou,OU,physical_attacker;setup_sweeper;speed_control;wallbreaker,Life Orb,,Jolly,,0,252,4,0,0,252,31,31,31,31,31,31,Swords Dance,Close Combat,Stone Edge,Substitute
6,Terrakion,Choice Scarf,gen6ou,OU,choice_user;physical_attacker;revenge_killer;speed_control;status_spreader,Choice Scarf,,Jolly,,0,252,4,0,0,252,31,31,31,31,31,31,Close Combat,Stone Edge,Rock Slide,Toxic
6,Tornadus-Therian,Assault Vest Pivot,gen6ou,OU,special_tank,Assault Vest,,Timid,,248,0,8,0,0,252,31,31,31,31,31,31,Hurricane,Heat Wave,Superpower,Hidden Power Ice
6,Tornadus-Therian,Taunt,gen6ou,OU,pivot;stallbreaker;support,Rocky Helmet,,Timid,,248,0,8,0,0,252,31,31,31,31,31,31,Taunt,U-turn,Knock Off,Hurricane
6,Thundurus,Offensive Pivot,gen6ou,OU,pivot;special_attacker;speed_control;status_spreader,Leftovers,,Timid,,0,0,4,252,0,252,31,31,31,31,31,31,Thunder Wave,Hidden Power Ice,Focus Blast,Volt Switch
6,Thundurus,Bulky Pivot,gen6ou,OU,status_spreader,Rocky Helmet,,Timid,,240,0,16,0,0,252,31,31,31,31,31,31,Thunder Wave,Hidden Power Ice,Knock Off,Focus Blast
6,Thundurus,Nasty Plot,gen6ou,OU,setup_sweeper;special_attacker;speed_control,Leftovers,,Timid,,0,0,4,252,0,252,31,31,31,31,31,31,Nasty Plot,Hidden Power Ice,Focus Blast,Thunderbolt
6,Thundurus-Therian,Nasty Plot,gen6ou,OU,setup_sweeper;special_attacker;speed_control,Leftovers,,Timid,,0,0,0,252,4,252,31,31,31,31,31,31,Nasty Plot,Thunderbolt,Hidden Power Ice,Focus Blast
6,Thundurus-Therian,Double Dance,gen6ou,OU,setup_sweeper;special_attacker,Leftovers,,Modest,,104,0,0,252,0,152,31,31,31,31,31,31,Agility,Nasty Plot,Thunderbolt,Hidden Power Ice
6,Landorus-Therian,Defensive,gen6ou,OU,bulky_pivot;defensive_pivot;hazard_setter;lead;physical_wall;pivot;setup_sweeper;support,Rocky Helmet,,Impish,,252,0,240,0,8,8,31,31,31,31,31,31,Earthquake,Stealth Rock,U-turn,Swords Dance
6,Landorus-Therian,Choice Scarf,gen6ou,OU,choice_user;physical_attacker;pivot;revenge_killer;speed_control,Choice Scarf,,Jolly,,0,252,4,0,0,252,31,31,31,31,31,31,Earthquake,U-turn,Stone Edge,Knock Off
6,Landorus-Therian,Double Dance,gen6ou,OU,physical_attacker;setup_sweeper;speed_control,Earth Plate,,Adamant,,0,252,4,0,0,252,31,31,31,31,31,31,Earthquake,Stone Edge,Swords Dance,Rock Polish
6,Landorus-Therian,Offensive,gen6ou,OU,physical_attacker;setup_sweeper;speed_control,Earth Plate,,Adamant,,0,252,4,0,0,252,31,31,31,31,31,31,Earthquake,Stone Edge,Smack Down,Swords Dance
6,Landorus-Therian,Suicide Lead,gen6ou,OU,hazard_setter;lead;physical_attacker;pivot;speed_control,Focus Sash,,Jolly,,4,252,0,0,0,252,31,31,31,31,31,31,Stealth Rock,Earthquake,Explosion,U-turn
6,Kyurem,Choice Specs,gen6ou,OU,choice_user;special_attacker;special_wallbreaker;speed_control;wallbreaker,Choice Specs,,Timid,,0,0,0,252,4,252,31,31,31,31,31,31,Ice Beam,Draco Meteor,Earth Power,Hidden Power Fire
6,Kyurem,Substitute + Roost,gen6ou,OU,defensive_pivot;special_attacker;speed_control,Leftovers,,Timid,,56,0,0,252,0,200,31,31,31,31,31,31,Substitute,Ice Beam,Earth Power,Roost
6,Kyurem-Black,Mixed Wallbreaker,gen6ou,OU,defensive_pivot;special_attacker;speed_control;wallbreaker,Life Orb,,Mild,,0,4,0,252,0,252,31,31,31,31,31,31,Ice Beam,Earth Power,Fusion Bolt,Roost
6,Kyurem-Black,Choice Band,gen6ou,OU,choice_user;physical_attacker;physical_wallbreaker;speed_control;wallbreaker,Choice Band,,Adamant,,0,252,0,0,4,252,31,31,31,31,31,31,Outrage,Fusion Bolt,Iron Head,Dragon Claw
6,Kyurem-Black,Substitute Attacker,gen6ou,OU,special_attacker;speed_control,Leftovers,,Mild,,56,0,0,200,0,252,31,31,31,31,31,31,Substitute,Ice Beam,Fusion Bolt,Earth Power
6,Kyurem-Black,Choice Scarf,gen6ou,OU,choice_user;physical_attacker;revenge_killer;speed_control,Choice Scarf,,Naive,,0,252,0,4,0,252,31,31,31,31,31,31,Ice Beam,Outrage,Fusion Bolt,Dragon Claw
6,Keldeo,Choice Specs,gen6ou,OU,choice_user;special_attacker;special_wallbreaker;speed_control;wallbreaker,Choice Specs,,Timid,,0,0,0,252,4,252,31,31,31,31,31,31,Scald,Secret Sword,Hydro Pump,Icy Wind
6,Keldeo,Substitute + Calm Mind,gen6ou,OU,setup_sweeper;special_attacker;speed_control,Leftovers,,Timid,,0,0,0,252,4,252,31,31,31,31,31,31,Substitute,Calm Mind,Scald,Secret Sword
6,Keldeo,Taunt,gen6ou,OU,special_attacker;speed_control;stallbreaker;support,Mystic Water,,Timid,,0,0,4,252,0,252,31,31,31,31,31,31,Taunt,Scald,Secret Sword,Hydro Pump
6,Chesnaught,Physical Tank,gen6ou,OU,bulky_pivot;hazard_setter;lead;physical_wall,Leftovers,Bulletproof,Impish,,252,0,252,0,4,0,31,31,31,31,31,31,Leech Seed,Drain Punch,Spikes,Wood Hammer
6,Diggersby,Choice Band,gen6ou,OU,choice_user;physical_attacker;physical_wallbreaker;pivot;speed_control;wallbreaker,Choice Band,Huge Power,Adamant,,0,252,4,0,0,252,31,31,31,31,31,31,Earthquake,Return,Fire Punch,U-turn
6,Diggersby,Swords Dance,gen6ou,OU,physical_attacker;priority_user;revenge_killer;setup_sweeper;speed_control,Silk Scarf,Huge Power,Adamant,,0,252,4,0,0,252,31,31,31,31,31,31,Return,Earthquake,Fire Punch,Quick Attack
6,Diggersby,Assault Vest,gen6ou,OU,physical_attacker;priority_user;revenge_killer;special_tank,Assault Vest,Huge Power,Adamant,,136,248,0,0,92,32,31,31,31,31,31,31,Earthquake,Return,Quick Attack,Fire Punch
6,Talonflame,Choice Band,gen6ou,OU,choice_user;physical_attacker;physical_wallbreaker;pivot;speed_control;status_spreader;wallbreaker,Choice Band,Gale Wings,Adamant,,0,252,4,0,0,252,31,31,31,31,31,31,Brave Bird,Flare Blitz,U-turn,Will-O-Wisp
6,Talonflame,Bulky Swords Dance,gen6ou,OU,defensive_pivot;physical_attacker;setup_sweeper;status_spreader,,Gale Wings,Adamant,,248,252,8,0,0,0,31,31,31,31,31,31,Acrobatics,Swords Dance,Roost,Will-O-Wisp
6,Talonflame,Specially Defensive,gen6ou,OU,bulky_pivot;defensive_pivot;setup_sweeper;special_wall;status_spreader;support,Leftovers,Gale Wings,Careful,,248,0,8,0,252,0,31,31,31,31,31,31,Brave Bird,Will-O-Wisp,Roost,Swords Dance
6,Talonflame,Offensive Swords Dance,gen6ou,OU,defensive_pivot;physical_attacker;setup_sweeper;speed_control,Leftovers,Gale Wings,Adamant,,0,252,4,0,0,252,31,31,31,31,31,31,Brave Bird,Swords Dance,Roost,Flare Blitz
6,Doublade,Mixed Wall,gen6ou,OU,bulky_pivot;special_wall;status_spreader,Eviolite,,Sassy,,252,4,0,0,252,0,31,31,31,31,31,0,Gyro Ball,Toxic,Sleep Talk,Sacred Sword
6,Dragalge,Offensive Toxic Spikes,gen6ou,OU,special_attacker,Draco Plate,Adaptability,Modest,,228,0,0,252,0,28,31,31,31,31,31,31,Draco Meteor,Sludge Wave,Focus Blast,Hidden Power Fire
6,Dragalge,Specially Defensive,gen6ou,OU,bulky_pivot;defensive_pivot;special_wall;support,Black Sludge,Adaptability,Calm,,248,0,0,0,232,28,31,31,31,31,31,31,Draco Meteor,Dragon Pulse,Sludge Wave,Scald
6,Dragalge,Choice Specs,gen6ou,OU,choice_user;special_attacker;special_wallbreaker;wallbreaker,Choice Specs,Adaptability,Modest,,228,0,0,252,0,28,31,31,31,31,31,31,Draco Meteor,Sludge Wave,Focus Blast,Hidden Power Fire
6,Klefki,Spikes,gen6ou,OU,bulky_pivot;hazard_setter;lead;special_wall;status_spreader,Leftovers,,Careful,,252,0,4,0,252,0,31,31,31,31,31,31,Spikes,Thunder Wave,Magnet Rise,Toxic
6,Klefki,Dual Screens,gen6ou,OU,bulky_pivot;lead;screen_setter;special_wall;support,Light Clay,,Calm,,252,0,4,0,252,0,31,31,31,31,31,31,Reflect,Light Screen,Fairy Lock,Foul Play
6,Diancie,Offensive,gen6ou,OU,hazard_setter;lead;special_attacker;speed_control,Diancite,,Naive,,0,4,0,252,0,252,31,31,31,31,31,31,Protect,Moonblast,Diamond Storm,Stealth Rock
6,Volcanion,Choice Scarf,gen6ou,OU,choice_user;revenge_killer;special_attacker;speed_control,Choice Scarf,,Timid,,0,0,0,252,4,252,31,31,31,31,31,31,Steam Eruption,Flamethrower,Earth Power,Sludge Bomb
6,Volcanion,Physically Defensive,gen6ou,OU,bulky_pivot;defensive_pivot;physical_wall;status_spreader;support,Leftovers,,Bold,,248,0,176,0,80,4,31,31,31,31,31,31,Steam Eruption,Flamethrower,Toxic,Protect
6,Volcanion,Bulky Offensive,gen6ou,OU,special_attacker,Leftovers,,Modest,,248,0,0,252,0,8,31,31,31,31,31,31,Steam Eruption,Flamethrower,Substitute,Sludge Bomb
6,Volcanion,Assault Vest,gen6ou,OU,bulky_pivot;special_tank,Assault Vest,,Modest,,248,0,0,56,144,60,31,31,31,31,31,31,Steam Eruption,Flamethrower,Earth Power,Sludge Bomb
6,Qwilfish,Defensive,gen6uu,UU,bulky_pivot;defensive_pivot;hazard_setter;lead;physical_wall;support,Black Sludge,Intimidate,Impish,,248,0,252,0,8,0,31,31,31,31,31,31,Spikes,Toxic Spikes,Waterfall,Scald
6,Qwilfish,Swift Swim,gen6uu,UU,physical_attacker;setup_sweeper;speed_control;wallbreaker;weather_abuser,Life Orb,Swift Swim,Adamant,,0,252,4,0,0,252,31,31,31,31,31,31,Swords Dance,Waterfall,Poison Jab,Explosion
6,Entei,Choice Band,gen6uu,UU,choice_user;physical_attacker;physical_wallbreaker;priority_user;revenge_killer;speed_control;wallbreaker,Choice Band,,Adamant,,0,252,4,0,0,252,31,31,31,31,31,31,Sacred Fire,Flare Blitz,Extreme Speed,Stone Edge
6,Suicune,RoarCune,gen6uu,UU,bulky_pivot;defensive_pivot;phazer;physical_wall;support,Leftovers,,Bold,,252,0,252,0,4,0,31,31,31,31,31,31,Roar,Scald,Rest,Sleep Talk
6,Suicune,CroCune,gen6uu,UU,bulky_pivot;defensive_pivot;physical_wall;setup_sweeper,Leftovers,,Bold,,252,0,252,0,4,0,31,31,31,31,31,31,Calm Mind,Scald,Rest,Sleep Talk
6,Suicune,Offensive,gen6uu,UU,setup_sweeper;special_attacker;speed_control,Leftovers,,Timid,,0,0,0,252,4,252,31,31,31,31,31,31,Calm Mind,Hydro Pump,Scald,Ice Beam
6,Suicune,SubCM,gen6uu,UU,phazer;physical_wall;setup_sweeper;support,Leftovers,,Bold,,252,0,112,0,0,144,31,31,31,31,31,31,Substitute,Calm Mind,Scald,Roar
6,Weezing,Physically Defensive,gen6uu,UU,bulky_pivot;defensive_pivot;hazard_setter;lead;physical_wall;status_spreader;support,Black Sludge,,Bold,,252,0,252,4,0,0,31,31,31,31,31,31,Toxic Spikes,Sludge Bomb,Flamethrower,Will-O-Wisp
6,Gardevoir,Choice Scarf,gen6uu,UU,choice_user;cleric;revenge_killer;special_attacker;speed_control;support,Choice Scarf,Trace,Timid,,0,0,0,252,4,252,31,31,31,31,31,31,Moonblast,Psychic,Healing Wish,Memento
6,Gardevoir,Calm Mind,gen6uu,UU,setup_sweeper;special_attacker;speed_control,Leftovers,Trace,Timid,,0,0,0,252,4,252,31,31,31,31,31,31,Calm Mind,Moonblast,Psyshock,Substitute
6,Gardevoir,Choice Specs,gen6uu,UU,choice_user;special_attacker;special_wallbreaker;speed_control;wallbreaker,Choice Specs,Trace,Timid,,0,0,0,252,4,252,31,31,31,31,31,31,Moonblast,Psyshock,Focus Blast,Shadow Ball
6,Flygon,Choice Scarf,gen6uu,UU,choice_user;hazard_remover;physical_attacker;pivot;revenge_killer;speed_control,Choice Scarf,,Jolly,,0,252,0,0,4,252,31,31,31,31,31,31,Outrage,Earthquake,U-turn,Defog
6,Noivern,Choice Specs,gen6uu,UU,choice_user;special_attacker;special_wallbreaker;speed_control;wallbreaker,Choice Specs,Infiltrator,Timid,,0,0,0,252,4,252,31,31,31,31,31,31,Draco Meteor,Hurricane,Flamethrower,Air Slash
6,Noivern,Taunt + Roost,gen6uu,UU,special_attacker;speed_control;stallbreaker;support,Leftovers,Infiltrator,Timid,,0,0,0,252,4,252,31,31,31,31,31,31,Draco Meteor,Flamethrower,Air Slash,Taunt
6,Empoleon,Specially Defensive Support,gen6uu,UU,bulky_pivot;defensive_pivot;hazard_setter;lead;phazer;special_wall;support,Leftovers,,Calm,,252,0,0,4,252,0,31,31,31,31,31,31,Scald,Roar,Stealth Rock,Ice Beam
6,Empoleon,Offensive Defog,gen6uu,UU,hazard_remover;special_attacker,Shuca Berry,,Modest,,212,0,0,252,0,44,31,31,31,31,31,31,Defog,Hydro Pump,Scald,Ice Beam
6,Empoleon,Agility,gen6uu,UU,setup_sweeper;special_attacker,Petaya Berry,,Timid,,64,0,0,252,0,192,31,31,31,31,31,31,Agility,Hydro Pump,Ice Beam,Grass Knot
6,Cresselia,Calm Mind,gen6uu,UU,bulky_pivot;physical_wall;setup_sweeper,Leftovers,,Bold,,240,0,252,0,0,16,31,31,31,31,31,31,Calm Mind,Psyshock,Moonblast,Ice Beam
6,Cresselia,Defensive,gen6uu,UU,bulky_pivot;defensive_pivot;physical_wall;status_spreader;support,Leftovers,,Bold,,248,0,252,0,8,0,31,31,31,31,31,31,Moonlight,Thunder Wave,Toxic,Psychic
6,Cresselia,Support,gen6uu,UU,defensive_pivot;lead;screen_setter;support,Light Clay,,Timid,,252,0,0,0,4,252,31,31,31,31,31,31,Light Screen,Reflect,Lunar Dance,Moonblast
6,Venusaur,Sun Sweeper,gen6uu,UU,setup_sweeper;special_attacker;speed_control;sun_setter;wallbreaker;weather_abuser,Life Orb,Chlorophyll,Modest,,0,0,4,252,0,252,31,31,31,31,31,31,Growth,Sludge Bomb,Giga Drain,Hidden Power Fire
6,Blastoise,Offensive Spinner,gen6uu,UU,hazard_remover;special_attacker,Blastoisinite,Rain Dish,Modest,,184,0,0,252,0,72,31,31,31,31,31,31,Rapid Spin,Scald,Hydro Pump,Dark Pulse
6,Blastoise,All-Out Attacker,gen6uu,UU,special_attacker;speed_control,Blastoisinite,Rain Dish,Modest,,56,0,0,252,0,200,31,31,31,31,31,31,Scald,Hydro Pump,Dark Pulse,Aura Sphere
6,Blastoise,Defensive Spinner,gen6uu,UU,bulky_pivot;defensive_pivot;hazard_remover;phazer;physical_wall;status_spreader;support,Leftovers,,Bold,,252,0,252,4,0,0,31,31,31,31,31,31,Scald,Rapid Spin,Roar,Toxic
6,Beedrill,Don't Stand So Close to Me,gen6uu,UU,physical_attacker;pivot;speed_control,Beedrillite,,Jolly,,0,252,4,0,0,252,31,31,31,31,31,31,U-turn,Protect,Poison Jab,Knock Off
6,Nidoqueen,Offensive Entry Hazard Setter,gen6uu,UU,hazard_setter;lead;special_attacker;wallbreaker,Life Orb,Sheer Force,Modest,,180,0,0,252,0,76,31,31,31,31,31,31,Earth Power,Ice Beam,Stealth Rock,Sludge Wave
6,Nidoqueen,Defensive Entry Hazard Setter,gen6uu,UU,bulky_pivot;defensive_pivot;hazard_setter;lead;phazer;physical_wall;support,Black Sludge,Sheer Force,Bold,,248,0,240,20,0,0,31,31,31,31,31,31,Stealth Rock,Toxic Spikes,Roar,Ice Beam
6,Nidoking,Wallbreaker,gen6uu,UU,special_attacker;speed_control;wallbreaker,Life Orb,Sheer Force,Naive,,0,0,4,252,0,252,31,31,31,31,31,31,Sludge Wave,Earth Power,Ice Beam,Superpower
6,Clefairy,Specially Defensive,gen6uu,UU,bulky_pivot;cleric;defensive_pivot;special_wall;status_spreader;support,Eviolite,Magic Guard,Calm,,252,0,4,0,252,0,31,31,31,31,31,31,Moonblast,Soft-Boiled,Healing Wish,Thunder Wave
6,Venomoth,Mono-Attacker,gen6uu,UU,setup_sweeper;special_attacker;speed_control;status_spreader,Black Sludge,Tinted Lens,Timid,,0,0,0,252,4,252,31,31,31,31,31,31,Quiver Dance,Bug Buzz,Sleep Powder,Substitute
6,Venomoth,Offensive,gen6uu,UU,setup_sweeper;special_attacker;speed_control;status_spreader;wallbreaker,Life Orb,Tinted Lens,Timid,,0,0,0,252,4,252,31,31,31,31,31,31,Quiver Dance,Sleep Powder,Bug Buzz,Sludge Bomb
6,Arcanine,Defensive,gen6uu,UU,bulky_pivot;defensive_pivot;physical_wall;status_spreader;support,Leftovers,,Impish,,248,8,252,0,0,0,31,31,31,31,31,31,Morning Sun,Will-O-Wisp,Toxic,Flare Blitz
6,Arcanine,Offensive,gen6uu,UU,physical_attacker;priority_user;revenge_killer;speed_control;wallbreaker,Life Orb,Flash Fire,Jolly,,0,252,4,0,0,252,31,31,31,31,31,31,Flare Blitz,Extreme Speed,Wild Charge,Close Combat
6,Poliwrath,RestTalk,gen6uu,UU,bulky_pivot;defensive_pivot;phazer;physical_wall;support,Leftovers,,Relaxed,,252,0,252,0,0,4,31,31,31,31,31,31,Rest,Sleep Talk,Scald,Circle Throw
6,Machamp,Assault Vest,gen6uu,UU,physical_attacker;priority_user;revenge_killer;special_tank,Assault Vest,No Guard,Adamant,,172,252,0,0,0,84,31,31,31,31,31,31,Dynamic Punch,Knock Off,Heavy Slam,Bullet Punch
6,Machamp,Choice Band,gen6uu,UU,choice_user;physical_attacker;physical_wallbreaker;speed_control;wallbreaker,Choice Band,No Guard,Adamant,,0,252,4,0,0,252,31,31,31,31,31,31,Dynamic Punch,Knock Off,Heavy Slam,Stone Edge
6,Tentacruel,Utility,gen6uu,UU,bulky_pivot;defensive_pivot;hazard_remover;hazard_setter;lead;phazer;physical_wall;support,Black Sludge,Liquid Ooze,Bold,,240,0,244,0,0,24,31,31,31,31,31,31,Rapid Spin,Scald,Toxic Spikes,Haze
6,Tentacruel,Offensive,gen6uu,UU,hazard_remover;special_attacker;speed_control,Black Sludge,,Timid,,0,0,4,252,0,252,31,31,31,31,31,31,Hydro Pump,Sludge Bomb,Ice Beam,Rapid Spin
6,Magneton,Choice Specs,gen6uu,UU,choice_user;pivot;special_attacker;special_wallbreaker;speed_control;wallbreaker,Choice Specs,,Timid,,0,0,0,252,4,252,31,31,31,31,31,31,Thunderbolt,Flash Cannon,Volt Switch,Hidden Power Ice
6,Cloyster,The Janitor (Shell Smash),gen6uu,UU,lead;physical_attacker;setup_sweeper;speed_control,Focus Sash,Skill Link,Jolly,,0,252,0,4,0,252,31,31,31,31,31,31,Shell Smash,Icicle Spear,Rock Blast,Explosion
